ax,ay,az,gx,gy,gz
0.961233,0.947989,0.115593,-9.521484,-4.211426,32.958984
0.972707,0.966055,0.143425,-10.864258,-2.563477,31.311035
0.964651,0.956534,0.115105,-11.291504,-1.403809,31.188965
0.975881,0.967032,0.121941,-10.375977,-3.295898,32.531738
0.981740,0.936270,0.119500,-8.666992,-3.051758,32.165527
0.972219,0.963858,0.112175,-8.666992,-2.868652,32.226562
0.964162,0.940665,0.127556,-10.314941,-3.112793,32.043457
0.960988,0.934805,0.124627,-9.033203,-2.502441,31.677246
0.961965,0.966055,0.097771,-10.131836,-3.967285,32.470703
0.972707,0.950674,0.156609,-8.850098,-1.953125,33.020020
0.961721,0.948721,0.119988,-8.605957,-4.089355,32.409668
0.968313,0.965323,0.105095,-10.559082,-3.295898,33.203125
0.963430,0.980704,0.131462,-9.948730,-1.098633,31.494141
0.957326,0.962882,0.140007,-9.887695,-3.356934,32.165527
0.982229,0.960440,0.085808,-9.460449,-3.723145,31.738281
0.969533,0.960684,0.118035,-10.253906,-1.403809,31.738281
0.986867,0.956046,0.059197,-9.094238,-1.831055,30.761719
0.968069,0.962149,0.114861,-9.216309,-2.502441,31.250000
0.960500,0.968008,0.114617,-10.009766,-4.089355,32.775879
0.980520,0.956290,0.099724,-10.681152,-0.793457,33.142090
0.963430,0.963614,0.116570,-10.314941,-5.554199,33.935547
0.960256,0.948233,0.108025,-9.948730,-2.563477,31.921387
0.994436,0.965323,0.083123,-10.009766,-2.075195,34.912109
0.986135,0.952628,0.113884,-11.596680,-4.516602,31.188965
0.967336,0.974600,0.116326,-8.422852,-5.676270,33.142090
0.993215,0.956534,0.094109,-10.437012,-1.708984,31.250000
0.952444,0.957266,0.138787,-9.277344,-4.211426,32.592773
0.968801,0.941153,0.114861,-10.986328,-1.403809,32.409668
0.970754,0.950919,0.142449,-9.277344,-5.859375,31.921387
0.960744,0.967276,0.117302,-8.483887,-2.197266,33.203125
0.982229,0.942374,0.118279,-7.812500,-3.356934,32.165527
0.982717,0.964835,0.128044,-8.422852,-3.356934,32.043457
0.972463,0.961905,0.110222,-8.300781,-5.310059,32.470703
0.976369,0.956046,0.118767,-10.803223,-1.464844,32.897949
0.974660,0.960684,0.109002,-10.314941,-2.807617,32.836914
0.968313,0.978262,0.103142,-9.094238,-2.441406,33.203125
0.973195,0.964590,0.134392,-10.498047,-4.455566,32.531738
0.986867,0.942862,0.102410,-10.375977,-6.835938,28.991699
0.985647,0.975821,0.147087,-10.253906,-1.098633,30.212402
0.969045,0.968253,0.144890,-8.056641,-2.685547,31.982422
0.971731,0.963614,0.117546,-10.131836,-2.319336,32.226562
0.980276,0.953360,0.123894,-9.155273,-0.854492,32.775879
0.995168,0.957510,0.118767,-10.498047,-2.258301,32.226562
0.956838,0.971671,0.135369,-10.986328,-1.708984,32.409668
0.969778,0.971671,0.103142,-9.826660,-1.220703,33.203125
0.964406,0.962149,0.115593,-10.192871,0.244141,32.775879
0.988332,0.969717,0.119500,-8.605957,-3.295898,33.508301
0.975637,0.969717,0.123406,-9.216309,-1.831055,30.944824
0.959524,0.962149,0.095086,-9.338379,-5.249023,30.578613
0.963674,0.949698,0.098503,-8.911133,-4.333496,35.705566
0.979543,0.936758,0.150994,-10.070801,-2.197266,32.470703
0.969778,0.964590,0.107537,-9.704590,-4.516602,33.813477
0.974416,0.945792,0.123894,-9.765625,-3.295898,32.592773
0.969045,0.963858,0.120720,-10.803223,-2.807617,32.409668
0.959524,0.944815,0.126091,-9.338379,-4.150391,33.996582
0.983205,0.950674,0.137566,-9.460449,-3.662109,32.958984
0.969533,0.966544,0.106316,-9.887695,-1.892090,30.944824
0.978078,0.967520,0.128777,-9.521484,-1.953125,32.836914
0.972219,0.980215,0.100945,-8.056641,-4.394531,31.311035
0.976858,0.965567,0.100945,-8.911133,-2.197266,32.836914
0.972707,0.971426,0.112664,-10.681152,-2.502441,31.982422
0.969533,0.957999,0.138298,-8.850098,-2.746582,33.264160
0.974172,0.949698,0.147087,-8.789062,-3.051758,31.188965
0.952688,0.988516,0.057244,-9.643555,-2.746582,33.203125
0.991750,0.956046,0.119744,-11.108398,-0.488281,31.005859
0.957082,0.987051,0.063347,-9.521484,-2.075195,32.104492
0.973195,0.948233,0.128533,-10.437012,-2.075195,31.799316
0.940481,0.979239,0.106560,-10.131836,-2.075195,31.494141
0.981496,0.964102,0.039666,-10.375977,-3.051758,33.935547
0.987356,0.956778,0.123162,-9.704590,-1.281738,33.874512
0.981985,0.956534,0.147576,-9.704590,-2.929688,32.836914
0.972951,0.974600,0.088982,-9.155273,-2.502441,31.921387
0.993703,0.949454,0.087517,-9.155273,-5.493164,31.982422
0.960988,0.977774,0.119011,-6.530762,-2.441406,31.127930
0.969778,0.950430,0.091668,-9.704590,-3.295898,30.944824
0.980764,0.948233,0.103386,-10.314941,-3.417969,32.714844
0.969778,0.959464,0.112175,-9.338379,-2.990723,32.104492
0.952199,0.961173,0.114861,-10.620117,-0.366211,33.142090
1.000295,0.956778,0.088250,-9.643555,-2.197266,34.179688
0.989065,0.967764,0.109734,-8.728027,-4.943848,31.372070
0.980276,0.965079,0.090935,-10.681152,-0.793457,33.264160
0.970998,0.955557,0.122429,-11.535645,-2.075195,31.982422
0.962209,0.969717,0.117302,-9.033203,-4.394531,32.775879
0.997365,0.964102,0.099968,-9.033203,-0.305176,33.996582
0.972707,0.979727,0.153191,-9.948730,-4.821777,31.738281
0.982961,0.984854,0.116570,-8.422852,-0.854492,33.020020
0.979787,0.975333,0.082390,-9.277344,-5.065918,30.944824
