,ax,ay,az,gx,gy,gz
0,0.965069,0.991322,0.108314,1.342773,0.854492,1.220703
1,0.969219,0.988637,0.082191,0.854492,1.159668,0.732422
2,0.968243,0.969838,0.089271,-1.159668,2.746582,0.305176
3,0.970196,0.982778,0.106361,0.976562,-1.098633,-1.098633
4,0.959209,0.982778,0.085365,0.732422,-1.464844,-0.671387
5,0.96336,0.99352,0.115882,0.427246,2.319336,-0.12207
6,0.967754,0.986928,0.103675,0.061035,-1.098633,-0.305176
7,0.990215,0.977651,0.108314,1.464844,1.525879,0.061035
8,0.97044,0.98351,0.100746,-0.671387,-1.159668,-0.732422
9,0.966045,0.99059,0.108314,0.244141,1.525879,0.793457
10,0.978985,0.981557,0.093666,0.854492,0.610352,0.976562
11,0.967266,0.988881,0.095863,1.159668,0.976562,0.427246
12,0.967022,0.992055,0.086341,1.281738,1.953125,1.098633
13,0.977764,0.982289,0.095619,0.671387,-0.732422,-0.366211
14,0.969219,0.998158,0.109535,0.671387,1.159668,-0.244141
15,0.969952,0.993276,0.097328,0.305176,-0.12207,-0.854492
16,0.970928,0.99059,0.117347,1.220703,1.281738,0.854492
17,0.974102,0.978627,0.09098,1.281738,0.427246,-1.281738
18,0.972881,0.98058,0.086341,1.586914,1.281738,-0.183105
19,0.966289,1.002553,0.094154,1.281738,3.234863,2.075195
20,0.974834,0.989858,0.084388,1.037598,0.061035,0.976562
21,0.998028,0.98766,0.101722,0.671387,3.723145,0.610352
22,0.977764,0.99059,0.105384,0.610352,1.403809,-0.305176
23,0.957989,0.989858,0.114173,0.061035,-2.380371,0.366211
24,0.96336,0.979848,0.116859,0.244141,-0.427246,0.427246
25,0.990215,0.987416,0.10807,0.854492,1.037598,2.075195
26,0.962383,0.983266,0.101722,0.0,-0.183105,0.0
27,0.973125,0.990102,0.10392,-0.305176,-0.366211,1.281738
28,0.973125,0.979848,0.105629,0.244141,-1.647949,0.366211
29,0.965313,0.985463,0.099769,0.915527,-0.793457,0.366211
30,0.956036,0.975697,0.082679,1.586914,-0.061035,-0.305176
31,0.970928,0.981557,0.101478,0.427246,0.671387,0.732422
32,0.986553,0.993276,0.084388,0.610352,-1.281738,1.281738
33,0.973125,0.99474,0.061927,0.366211,-1.586914,-0.976562
34,0.972149,0.992299,0.086341,-0.488281,-1.77002,-2.441406
35,0.966289,0.975942,0.097816,-0.366211,1.525879,-0.183105
36,0.95628,0.989613,0.082435,0.244141,-0.12207,0.244141
37,0.9846,0.986928,0.09806,-0.976562,0.793457,-0.732422
38,0.962139,0.979115,0.09806,0.366211,0.366211,-0.183105
39,0.965801,0.992787,0.084877,2.563477,-0.427246,-1.159668
40,0.964825,0.993031,0.080482,0.976562,-0.061035,0.427246
41,0.950909,0.987904,0.102699,2.563477,0.427246,0.671387
42,0.973125,0.995473,0.075843,2.929688,0.183105,0.976562
43,1.002178,0.985463,0.085365,1.525879,6.04248,2.502441
44,0.956036,0.995229,0.099769,0.12207,0.0,-0.732422
45,0.950909,0.981313,0.091957,0.244141,2.075195,1.159668
46,0.964336,0.978871,0.09806,2.319336,-0.12207,1.037598
47,0.975567,0.993764,0.065345,1.342773,0.366211,1.89209
48,0.98167,0.975209,0.101966,1.159668,-0.061035,-0.671387
49,0.970928,0.995473,0.08805,0.488281,-0.732422,-1.098633
50,0.982403,0.995717,0.077552,0.183105,0.976562,-0.244141
51,0.969463,0.984487,0.097816,0.061035,-0.854492,-1.281738
52,0.952373,0.974477,0.085853,-0.366211,0.488281,1.037598
53,0.967266,0.993276,0.079994,0.427246,-0.610352,1.586914
54,0.969952,0.983022,0.099769,0.671387,2.624512,3.234863
