,ax,ay,az,gx,gy,gz
0,0.956106,0.952628,0.179314,-10.925293,-3.356934,32.287598
1,0.974172,0.924796,0.176628,-9.58252,-1.220703,33.508301
2,0.961721,0.949942,0.128044,-10.375977,-3.295898,32.531738
3,0.978322,0.951651,0.141716,-9.643555,-5.432129,31.982422
4,0.98467,0.940665,0.194939,-10.437012,-2.502441,31.738281
5,0.95635,0.947745,0.181267,-11.230469,-1.464844,31.799316
6,0.969045,0.94213,0.178826,-8.850098,-2.380371,33.14209
7,0.954641,0.943839,0.195671,-8.605957,-4.699707,32.775879
8,0.970266,0.956534,0.160515,-9.82666,-1.77002,32.958984
9,0.95757,0.959952,0.167595,-8.605957,-3.173828,34.484863
10,0.983694,0.947501,0.179802,-8.422852,-4.577637,32.775879
11,0.987356,0.947989,0.148308,-8.972168,1.403809,32.287598
12,0.959768,0.937247,0.210076,-8.972168,-5.187988,32.104492
13,0.958303,0.949942,0.217156,-9.765625,-2.685547,30.822754
14,0.961233,0.95043,0.154412,-9.58252,-4.089355,32.348633
15,0.971242,0.949454,0.184197,-9.887695,-2.319336,32.287598
16,0.94341,0.939932,0.160027,-9.277344,-2.868652,33.14209
17,0.955617,0.93627,0.171746,-9.277344,-4.821777,33.630371
18,0.981008,0.94213,0.185906,-9.216309,-4.333496,33.14209
19,0.992238,0.923331,0.17907,-11.59668,-0.793457,30.456543
20,0.938772,0.967276,0.134148,-9.643555,-5.065918,32.287598
21,0.963918,0.957266,0.161492,-9.94873,-0.854492,31.860352
22,0.961477,0.951895,0.166863,-10.070801,-1.647949,32.226562
23,0.967336,0.945059,0.170525,-11.71875,-3.90625,31.37207
24,0.962697,0.945792,0.171013,-9.094238,-2.01416,33.630371
25,0.965627,0.951651,0.16198,-10.925293,-3.723145,33.02002
26,0.965627,0.938223,0.195427,-11.535645,-2.624512,32.836914
27,0.964895,0.953604,0.162468,-10.986328,-4.455566,32.043457
28,0.983449,0.945303,0.171502,-10.070801,-1.586914,33.14209
29,0.962942,0.961417,0.177849,-9.216309,-4.943848,31.860352
30,0.948537,0.944815,0.187615,-7.995605,-2.502441,31.799316
31,0.95757,0.934805,0.219597,-10.375977,-1.647949,33.691406
32,0.957815,0.947745,0.192253,-9.155273,-3.78418,31.921387
33,0.981008,0.968253,0.153191,-9.460449,-2.197266,32.653809
34,0.98052,0.947501,0.173699,-12.023926,-2.441406,31.188965
35,0.941213,0.962393,0.198113,-11.352539,-1.77002,31.921387
36,0.956106,0.935782,0.177849,-10.253906,-10.437012,32.470703
37,0.949026,0.947989,0.234978,-8.666992,-1.098633,33.630371
38,0.966604,0.947012,0.16906,-9.338379,-6.103516,34.301758
39,0.978811,0.948233,0.16198,-8.056641,-3.479004,32.470703
40,0.979055,0.962393,0.159783,-8.544922,-4.821777,32.531738
41,0.959524,0.950674,0.13488,-8.666992,-2.868652,31.677246
42,0.971487,0.95043,0.18322,-10.070801,-2.929688,32.653809
43,0.976125,0.935538,0.174187,-9.216309,-3.112793,33.26416
44,0.971975,0.93627,0.184197,-9.82666,-4.089355,31.494141
45,0.9605,0.946768,0.181267,-9.094238,-3.845215,32.409668
46,0.951223,0.952628,0.176384,-8.972168,-1.037598,33.14209
47,0.989065,0.933585,0.199089,-9.033203,-4.394531,32.775879
48,0.970266,0.963126,0.144402,-8.728027,-4.882812,31.433105
49,0.967092,0.937735,0.190789,-9.155273,-2.075195,30.090332
50,0.942922,0.936026,0.158318,-11.291504,-4.150391,31.921387
51,0.964895,0.945792,0.167595,-9.094238,-4.02832,33.26416
52,0.962942,0.951651,0.162957,-9.82666,-4.638672,33.02002
53,0.97051,0.952383,0.157097,-9.277344,-2.990723,32.531738
54,0.955373,0.942618,0.16906,-10.009766,-3.479004,33.508301
55,0.971731,0.954092,0.168572,-8.239746,-4.577637,32.531738
56,0.968801,0.946768,0.181023,-8.422852,-5.187988,32.836914
57,0.964651,0.941885,0.181267,-8.911133,-2.868652,32.836914
58,0.973684,0.943839,0.157341,-10.192871,-2.807617,31.677246
59,0.969045,0.918204,0.191277,-9.70459,-1.831055,32.409668
60,0.972463,0.928946,0.165642,-9.521484,-4.821777,31.555176
61,0.963186,0.937247,0.160759,-9.58252,-8.728027,32.897949
62,0.978322,0.956046,0.172966,-10.009766,-0.061035,32.958984
63,0.97344,0.94921,0.163445,-8.789062,-5.371094,32.043457
64,0.979543,0.950186,0.142449,-7.873535,-5.187988,30.700684
65,0.949758,0.959464,0.162957,-9.460449,-3.479004,32.104492
66,0.94927,0.933096,0.182976,-9.338379,-7.080078,32.714844
