ax,ay,az,gx,gy,gz
-0.037617,0.170522,0.589515,2.624512,-0.610352,-1.586914
-0.024189,0.217397,0.607582,3.479004,2.319336,-1.098633
-0.049824,0.215688,0.568275,3.784180,3.540039,-1.220703
-0.047627,0.204701,0.588050,1.037598,2.502441,1.770020
-0.021259,0.222035,0.567543,5.004883,1.281738,-1.098633
-0.056416,0.187123,0.574379,-0.610352,2.441406,1.953125
-0.003681,0.192983,0.607826,1.098633,1.342773,-0.061035
-0.048115,0.215199,0.589515,1.281738,0.610352,-1.220703
-0.021259,0.201772,0.582191,2.014160,-0.793457,0.183105
-0.015888,0.196401,0.586097,1.098633,-1.220703,0.061035
-0.026386,0.211293,0.592689,1.586914,-0.305176,-1.708984
-0.036884,0.205678,0.603920,2.075195,0.793457,0.000000
-0.032490,0.202016,0.583412,2.380371,0.732422,0.671387
-0.027119,0.198842,0.586830,3.234863,0.305176,0.427246
-0.033222,0.207631,0.588050,1.892090,1.403809,-0.183105
-0.040791,0.198598,0.575355,4.272461,-1.037598,0.427246
-0.044941,0.192738,0.564125,1.525879,0.549316,3.295898
-0.038593,0.187367,0.601234,2.075195,2.929688,0.000000
-0.055195,0.206654,0.577064,-1.037598,1.770020,0.854492
-0.002216,0.211049,0.571449,2.502441,2.868652,1.525879
-0.055195,0.202016,0.598060,1.342773,4.272461,-1.403809
-0.010517,0.200551,0.607582,3.601074,1.464844,-0.976562
-0.057392,0.205190,0.604896,3.051758,4.699707,-3.417969
-0.035664,0.215688,0.593177,3.051758,1.037598,-0.732422
-0.039082,0.212026,0.569007,4.272461,1.403809,-0.244141
-0.028828,0.193471,0.573646,2.258301,-2.563477,1.708984
-0.052509,0.215688,0.599281,4.028320,2.136230,-0.976562
-0.032002,0.194447,0.587318,2.746582,-0.610352,1.281738
-0.035664,0.207143,0.586830,1.770020,2.136230,-0.854492
-0.047382,0.199819,0.579750,2.014160,-1.525879,3.295898
-0.050556,0.206654,0.564613,2.319336,3.723145,-0.793457
-0.025410,0.211781,0.590492,3.173828,-2.624512,1.953125
-0.038593,0.215199,0.581459,1.098633,0.915527,0.976562
-0.001484,0.196889,0.593177,3.662109,1.098633,-1.220703
-0.045429,0.213735,0.591713,0.244141,-1.403809,-0.549316
-0.020283,0.183705,0.589515,5.798340,-3.112793,-0.244141
-0.045673,0.209096,0.577064,1.892090,-0.610352,-0.732422
-0.031269,0.211049,0.608802,1.159668,2.014160,0.000000
-0.049336,0.184194,0.609047,1.831055,0.549316,-1.403809
-0.049824,0.227651,0.590736,2.197266,-1.342773,2.929688
-0.015644,0.210317,0.572670,3.051758,2.441406,2.258301
-0.026386,0.183949,0.607826,2.197266,-0.854492,1.525879
-0.052265,0.207387,0.604896,3.112793,0.732422,-2.014160
-0.035664,0.201283,0.561683,2.380371,1.525879,1.098633
-0.040058,0.212026,0.585365,0.671387,2.929688,-0.976562
-0.052998,0.199819,0.563392,1.586914,1.037598,-1.525879
-0.021015,0.208119,0.602211,-0.488281,0.793457,1.770020
-0.025654,0.201283,0.569252,4.272461,1.220703,-0.488281
-0.045918,0.211049,0.590980,0.915527,0.671387,0.427246
-0.035908,0.221303,0.571205,4.455566,4.699707,-0.366211
-0.063007,0.205922,0.572670,0.549316,4.272461,1.708984
-0.036884,0.210805,0.588539,3.173828,4.211426,-1.647949
-0.038593,0.181996,0.602455,1.708984,1.708984,2.563477
-0.017109,0.197377,0.586830,3.295898,1.159668,0.427246
-0.042500,0.204457,0.570961,1.647949,2.319336,-0.549316
-0.015644,0.204457,0.580482,2.136230,1.403809,-1.708984
-0.045185,0.192006,0.572425,1.342773,3.967285,-2.380371
-0.045185,0.219594,0.594642,1.831055,1.831055,0.366211
-0.010761,0.201772,0.609535,1.464844,2.319336,-1.159668
-0.058613,0.218129,0.563636,1.647949,3.173828,-0.122070
-0.014423,0.168324,0.584388,1.953125,1.647949,0.122070
-0.031269,0.210072,0.582191,1.403809,0.305176,-1.159668
-0.045673,0.227895,0.580970,2.563477,0.610352,-1.464844
-0.033466,0.213246,0.587318,0.854492,0.976562,1.831055
-0.028339,0.202992,0.600013,3.540039,-0.793457,1.831055
-0.045185,0.209096,0.590980,1.159668,-1.281738,0.671387
-0.020527,0.203725,0.613197,2.990723,0.793457,0.427246
-0.052754,0.210317,0.587318,2.075195,-2.014160,0.427246
-0.039814,0.180287,0.568275,3.051758,-0.976562,0.366211
-0.051289,0.222524,0.565834,2.197266,-0.732422,-0.427246
-0.018086,0.192250,0.600990,2.868652,-0.061035,-1.831055
-0.038837,0.224233,0.581703,2.136230,2.502441,-2.685547
-0.033466,0.213979,0.601966,2.929688,-1.708984,-0.183105
-0.071064,0.209584,0.553871,2.563477,3.356934,-2.807617
-0.023457,0.186391,0.588539,1.342773,-2.807617,0.976562
-0.050800,0.204213,0.581703,1.159668,-1.464844,1.159668
-0.049091,0.202748,0.600746,2.807617,2.136230,-0.366211
-0.046650,0.225209,0.565101,2.624512,-3.662109,1.953125
-0.035908,0.190053,0.598793,1.342773,1.098633,1.525879
-0.034931,0.211293,0.585365,2.197266,0.732422,0.244141
-0.029560,0.197865,0.601966,1.159668,-1.525879,0.305176
-0.047871,0.218862,0.582435,1.831055,1.831055,0.366211
-0.030293,0.185903,0.606605,2.319336,-2.075195,0.793457
-0.047138,0.207143,0.555336,1.831055,1.342773,-0.610352
-0.043964,0.215199,0.581214,1.892090,1.159668,-0.549316
-0.064716,0.203969,0.579017,0.671387,1.220703,0.305176
-0.023212,0.211537,0.585853,4.089355,1.281738,1.708984
-0.030048,0.213246,0.601966,0.183105,4.211426,1.892090
-0.014179,0.205922,0.580482,4.150391,2.563477,-0.305176
-0.032490,0.201528,0.580482,2.258301,1.281738,-0.915527
-0.035664,0.191029,0.603431,3.112793,1.098633,-1.770020
-0.052021,0.185658,0.573158,2.197266,-1.403809,0.671387
-0.039082,0.197377,0.579994,1.586914,1.403809,0.244141
-0.045185,0.205190,0.597328,1.403809,0.610352,-0.183105
-0.037617,0.216420,0.605140,2.563477,-1.098633,-1.831055
-0.063007,0.215932,0.584877,2.868652,1.159668,2.197266
-0.010029,0.201528,0.609535,2.807617,-0.488281,-0.793457
-0.046650,0.214223,0.594398,0.976562,0.488281,0.000000
-0.032734,0.194447,0.591957,2.746582,0.549316,-1.220703
