ax,ay,az,gx,gy,gz
-0.163150,0.082752,0.297131,0.915527,4.394531,-2.807617
-0.151187,0.043445,0.270764,-0.305176,5.310059,-2.624512
-0.124575,0.040760,0.257092,0.793457,-0.793457,0.000000
-0.126529,0.038074,0.310315,0.488281,-0.427246,-2.075195
-0.135562,0.051014,0.244153,2.319336,-6.042480,-2.380371
-0.139468,0.030506,0.276867,2.075195,-1.159668,-4.577637
-0.113833,0.067127,0.236584,-1.037598,-2.136230,-3.051758
-0.154116,0.050037,0.257825,0.732422,-3.784180,-4.028320
-0.138003,0.067615,0.231701,2.746582,-5.126953,-5.920410
-0.160464,0.045643,0.223401,0.549316,-3.479004,-2.502441
-0.120181,0.058826,0.256848,1.770020,-4.699707,-2.990723
-0.133609,0.039539,0.261731,0.793457,-4.943848,-1.586914
-0.148013,0.044422,0.264416,2.258301,-7.019043,-2.807617
-0.149966,0.055164,0.243664,0.671387,-5.187988,-2.197266
-0.160708,0.044666,0.269543,-0.610352,-3.845215,0.915527
-0.139712,0.039539,0.259045,-0.061035,-1.953125,-0.610352
-0.160220,0.041492,0.259533,-0.976562,-4.638672,1.525879
-0.125308,0.044422,0.253918,0.122070,-4.333496,-0.305176
-0.146304,0.068592,0.263928,2.136230,-2.258301,-1.586914
-0.119204,0.044666,0.239270,2.075195,-6.896973,-2.380371
-0.151675,0.047108,0.266858,1.037598,-0.854492,-1.403809
-0.113833,0.061512,0.252209,4.028320,4.150391,-7.080078
-0.142154,0.034168,0.259289,-0.183105,-7.690430,0.183105
-0.120913,0.043934,0.250256,2.075195,-1.953125,-5.859375
-0.150454,0.051990,0.273205,-0.549316,-2.258301,-3.540039
-0.148989,0.066883,0.277600,0.488281,-2.197266,-1.586914
-0.144839,0.033680,0.283948,0.732422,-3.723145,0.000000
-0.140445,0.046619,0.233410,-0.549316,-3.845215,2.136230
-0.140445,0.051990,0.314953,1.586914,-5.981445,-0.061035
-0.131900,0.041981,0.214367,0.244141,-6.408691,0.488281
-0.126040,0.062488,0.297131,0.793457,-0.183105,-2.075195
-0.136538,0.047596,0.272473,-0.854492,-4.455566,0.915527
-0.120913,0.052967,0.225110,-0.793457,-2.441406,-1.586914
-0.146060,0.063221,0.259778,1.525879,-5.187988,0.488281
-0.113101,0.035633,0.232678,0.244141,-1.281738,-2.075195
-0.154849,0.055408,0.267590,1.098633,-4.333496,-0.854492
-0.131411,0.052479,0.248547,-0.061035,-0.549316,-0.854492
-0.138247,0.062733,0.310803,1.037598,-3.295898,-0.671387
-0.142642,0.047840,0.252453,1.525879,-1.586914,-1.159668
-0.134585,0.066395,0.254895,0.671387,-3.173828,-0.854492
-0.147525,0.077625,0.233166,1.403809,-3.540039,-2.563477
-0.129458,0.046863,0.234875,-0.976562,-2.990723,-1.953125
-0.142886,0.049793,0.266369,0.122070,-5.920410,-1.708984
-0.148501,0.058338,0.240735,-0.732422,-1.831055,-1.037598
-0.136538,0.067371,0.232922,0.427246,-2.624512,-2.746582
-0.168277,0.058826,0.303235,-0.122070,-0.427246,-1.525879
-0.164370,0.034901,0.264172,3.173828,-3.356934,-0.366211
-0.122622,0.058826,0.273450,1.037598,-3.051758,-0.915527
-0.138491,0.050037,0.271252,-1.953125,0.000000,-2.075195
-0.121157,0.063953,0.276135,-1.220703,1.098633,-3.417969
-0.143862,0.055897,0.256604,0.244141,-3.173828,-2.075195
-0.163150,0.070057,0.250989,2.319336,1.464844,-4.028320
-0.144839,0.062488,0.263196,0.976562,-2.075195,1.342773
-0.169497,0.042225,0.272473,0.244141,-4.882812,2.563477
-0.133853,0.039539,0.258069,1.037598,-3.601074,2.319336
-0.115542,0.037586,0.235364,-0.122070,-4.089355,1.281738
-0.112368,0.041981,0.238782,1.037598,-5.371094,-1.831055
-0.138003,0.030262,0.239026,0.488281,-3.906250,-4.028320
-0.166568,0.044666,0.251965,-1.098633,-3.723145,-2.136230
-0.145083,0.036610,0.233655,-0.061035,-3.540039,-1.464844
-0.170474,0.091541,0.271008,0.183105,-2.807617,-2.258301
-0.168521,0.087879,0.264905,1.586914,-0.427246,-1.159668
-0.166323,0.054676,0.270520,1.403809,-2.746582,2.075195
-0.122378,0.033680,0.260510,2.868652,-3.234863,2.075195
-0.125308,0.032459,0.262463,1.647949,-2.868652,-0.183105
-0.127993,0.028553,0.230481,-1.708984,-4.272461,-0.549316
-0.138003,0.068592,0.243664,0.732422,3.540039,-5.493164
-0.148257,0.047108,0.266858,0.000000,-3.540039,-3.051758
-0.179751,0.066395,0.252209,2.136230,1.037598,-3.234863
-0.145327,0.053944,0.243420,0.732422,-2.990723,1.464844
-0.145816,0.038074,0.241955,0.427246,0.610352,-0.366211
-0.154849,0.047596,0.249280,0.061035,-1.770020,0.427246
