ax,ay,az,gx,gy,gz
0.948057,0.980797,0.089785,-11.962891,-17.517090,-12.878418
0.954893,0.965172,0.083926,-13.671875,-20.874023,-15.258789
0.930235,0.957115,0.059023,-12.878418,-16.662598,-13.732910
0.961729,0.976646,0.101260,-15.441895,-17.700195,-13.732910
0.956358,0.974205,0.056338,-14.648438,-16.540527,-13.427734
0.943663,0.963951,0.084902,-14.099121,-20.019531,-14.343262
0.937315,0.974449,0.085879,-12.329102,-17.333984,-13.977051
0.957579,0.959068,0.082461,-11.047363,-19.897461,-14.587402
0.943174,0.982261,0.079043,-13.305664,-15.869141,-15.380859
0.940000,0.973228,0.091250,-12.023926,-18.005371,-15.808105
0.946836,0.973961,0.107363,-13.549805,-15.197754,-14.648438
0.935118,0.983482,0.067812,-13.061523,-12.878418,-14.648438
0.953916,0.970054,0.090029,-12.145996,-16.235352,-15.319824
0.931211,0.976158,0.054629,-13.732910,-19.226074,-15.625000
0.942198,0.983482,0.082705,-13.916016,-16.113281,-13.854980
0.956602,0.958824,0.076357,-15.625000,-15.441895,-11.413574
0.954161,0.962242,0.075625,-12.512207,-16.235352,-13.549805
0.945372,0.971031,0.070498,-10.437012,-22.277832,-13.305664
0.959532,0.980552,0.071230,-12.634277,-16.296387,-16.540527
0.942198,0.981773,0.086611,-11.718750,-18.371582,-14.587402
0.948057,0.966148,0.106386,-10.253906,-18.859863,-16.296387
0.949034,0.982017,0.078066,-11.962891,-17.395020,-14.953613
0.941709,0.973961,0.083437,-11.657715,-17.456055,-15.441895
0.935850,0.972252,0.077822,-10.131836,-17.272949,-13.305664
0.948301,0.956383,0.056582,-13.549805,-20.080566,-12.817383
0.938291,0.964927,0.130068,-11.108398,-17.822266,-10.681152
0.967832,0.969078,0.041445,-14.648438,-19.348145,-11.657715
0.943418,0.956383,0.067324,-12.084961,-20.812988,-12.084961
0.942198,0.950279,0.079043,-12.939453,-22.644043,-14.221191
0.954893,0.963219,0.102480,-13.427734,-19.653320,-15.869141
0.940245,0.949058,0.102724,-13.000488,-17.517090,-15.747070
0.957579,0.962242,0.092959,-13.610840,-16.784668,-15.563965
0.949034,0.940513,0.089053,-12.695312,-17.395020,-14.526367
0.942686,0.972496,0.101504,-12.145996,-17.395020,-17.456055
0.949766,0.958580,0.067812,-13.000488,-15.625000,-14.709473
0.954161,0.967857,0.044131,-11.657715,-18.615723,-15.808105
0.939268,0.961265,0.080508,-14.221191,-17.944336,-15.625000
0.952207,0.982994,0.108340,-11.230469,-16.967773,-13.488770
0.958067,0.964439,0.063906,-12.023926,-22.216797,-15.380859
0.955870,0.957359,0.053408,-14.892578,-16.723633,-14.343262
0.933409,0.967857,0.104678,-14.953613,-17.883301,-14.587402
0.944151,0.949791,0.086367,-12.207031,-17.272949,-14.526367
0.943418,0.955894,0.009707,-13.244629,-19.348145,-14.221191
0.937315,0.966881,0.104678,-13.183594,-18.188477,-14.587402
0.935850,0.949547,0.072939,-12.634277,-18.737793,-14.343262
0.962705,0.949547,0.105166,-13.793945,-19.409180,-14.770508
0.960264,0.952965,0.061709,-13.610840,-17.150879,-14.343262
0.950254,0.947105,0.063662,-13.793945,-19.714355,-14.038086
0.950498,0.961021,0.105898,-13.061523,-19.348145,-15.869141
0.945127,0.956871,0.091982,-12.145996,-19.775391,-15.869141
0.963438,0.950035,0.095888,-16.418457,-15.319824,-14.221191
0.936582,0.959068,0.106386,-13.977051,-18.249512,-14.160156
0.960752,0.970787,0.026553,-14.282227,-17.333984,-14.221191
0.939756,0.965172,0.100283,-13.549805,-16.723633,-15.563965
0.945372,0.960533,0.066347,-12.084961,-17.517090,-13.427734
0.952696,0.964927,0.068056,-12.573242,-18.920898,-13.977051
0.951719,0.961998,0.064638,-13.549805,-14.160156,-14.526367
0.946348,0.975670,0.080752,-13.488770,-16.906738,-14.526367
0.963926,0.969322,0.121035,-12.207031,-18.981934,-14.892578
0.940977,0.957603,0.061465,-12.695312,-19.042969,-16.601562
0.962217,0.969322,0.094424,-11.657715,-18.554688,-14.404297
0.941221,0.951744,0.080508,-12.512207,-19.531250,-15.319824
0.951719,0.972008,0.079043,-11.230469,-20.751953,-13.732910
0.974913,0.956871,0.066592,-13.732910,-15.747070,-13.793945
0.943663,0.960289,0.077090,-14.282227,-18.798828,-14.404297
0.942686,0.976646,0.114443,-14.404297,-19.470215,-15.258789
0.960264,0.964439,0.078554,-12.878418,-16.723633,-15.686035
0.926573,0.970054,0.079287,-11.718750,-18.310547,-14.465332
