ax,ay,az,gx,gy,gz
0.018780,0.007436,0.021400,1.770020,0.976562,1.403809
0.031231,0.001332,0.020179,1.770020,0.671387,1.037598
0.018536,0.016225,0.031166,2.258301,1.098633,0.183105
0.021465,0.008656,0.031654,1.953125,1.525879,1.159668
0.020977,0.016225,0.033363,1.953125,0.976562,-0.061035
0.026592,0.014028,0.018470,1.403809,0.488281,0.366211
0.029034,0.022328,0.033363,1.525879,0.732422,-0.305176
0.024151,0.028676,0.013588,2.258301,0.244141,-0.671387
0.012920,0.015492,0.030189,1.098633,2.075195,0.061035
0.014141,0.010365,0.042640,1.708984,2.380371,1.342773
0.020000,0.008656,0.028480,1.770020,0.305176,1.647949
0.017559,-0.007213,0.034584,2.197266,1.098633,2.136230
0.049297,0.010854,0.031654,1.892090,0.549316,0.305176
0.014873,0.014760,0.031654,2.014160,2.502441,0.610352
0.015118,0.017690,0.017494,2.136230,-0.671387,0.183105
0.016338,0.006459,0.022865,1.647949,2.868652,-0.732422
0.023663,0.022817,0.065101,1.586914,1.647949,-0.061035
0.020733,0.005238,0.028968,1.647949,0.610352,-0.183105
0.015362,0.019643,0.032142,2.136230,2.807617,1.342773
0.012676,-0.004771,0.027504,2.136230,1.831055,1.831055
0.008282,-0.001598,0.042152,2.075195,2.197266,1.037598
0.026592,0.014516,0.041420,1.953125,1.770020,1.892090
0.019268,0.004750,0.022377,1.831055,0.610352,1.708984
0.050274,-0.006480,0.027504,1.708984,1.953125,1.342773
0.019756,0.013783,0.027992,1.281738,2.441406,-0.549316
0.026104,0.012807,0.009925,1.953125,1.647949,-1.831055
-0.012470,0.018178,0.040443,2.136230,2.563477,0.793457
0.038555,-0.001353,0.026039,1.464844,0.671387,0.000000
0.000225,0.026967,0.019935,0.915527,1.525879,-1.098633
0.015850,0.012563,0.034339,2.197266,0.488281,1.220703
0.009502,-0.001353,0.013343,1.403809,1.525879,1.281738
0.026592,0.009633,0.025306,2.502441,0.671387,-0.671387
0.008770,0.013295,0.032142,2.746582,2.258301,-1.464844
0.006817,0.022328,0.046302,1.647949,0.793457,0.366211
0.012188,0.007436,0.040687,2.563477,1.342773,0.854492
