ax,ay,az,gx,gy,gz
-0.061220,0.007164,0.142763,-12.023926,-17.822266,-14.709473
-0.038515,0.020347,0.142031,-11.596680,-20.080566,-13.916016
-0.044130,0.003502,0.126894,-12.939453,-22.766113,-12.817383
-0.042421,0.009361,0.121767,-12.329102,-20.019531,-13.427734
-0.036806,0.019127,0.129580,-12.939453,-18.981934,-13.488770
-0.028750,0.019371,0.143008,-13.916016,-17.456055,-14.404297
-0.029726,0.024986,0.172793,-13.427734,-17.944336,-13.366699
-0.043154,0.016929,0.118349,-13.427734,-18.676758,-16.357422
-0.035341,0.025719,0.140322,-11.779785,-18.615723,-15.441895
-0.034853,0.036217,0.153994,-11.901855,-18.066406,-14.648438
-0.035341,0.029869,0.167666,-10.742188,-16.479492,-16.174316
-0.033144,0.011070,0.172793,-10.864258,-20.568848,-13.671875
-0.041201,0.031334,0.134707,-13.793945,-14.892578,-14.648438
-0.038515,0.017174,0.162539,-11.718750,-20.080566,-13.000488
-0.040468,0.013511,0.112246,-14.221191,-18.188477,-13.793945
-0.050234,0.024986,0.122988,-12.878418,-17.150879,-13.610840
-0.045107,0.020592,0.132265,-13.732910,-18.066406,-14.465332
-0.038271,0.010582,0.131533,-12.756348,-19.531250,-14.038086
-0.034853,0.027183,0.194521,-13.427734,-12.573242,-15.930176
-0.027773,0.006676,0.197451,-14.465332,-18.737793,-15.808105
-0.024599,0.014488,0.147646,-11.352539,-17.578125,-15.625000
-0.041933,0.049400,0.135195,-12.084961,-21.423340,-15.441895
-0.037783,0.029381,0.146181,-10.925293,-18.920898,-15.808105
-0.053896,0.023765,0.154726,-13.427734,-17.211914,-15.747070
-0.045839,0.020592,0.110293,-12.634277,-20.080566,-15.136719
-0.044863,0.018883,0.174502,-13.366699,-18.737793,-14.282227
-0.037294,0.032310,0.140566,-11.962891,-20.935059,-13.183594
-0.038271,0.029381,0.157900,-13.244629,-18.981934,-13.061523
-0.052675,0.007652,0.165713,-13.183594,-17.639160,-13.549805
-0.039736,0.012779,0.169375,-12.390137,-18.920898,-14.099121
-0.040224,0.016685,0.195742,-13.183594,-16.052246,-14.160156
-0.028505,0.025963,0.181826,-14.831543,-19.409180,-14.648438
-0.055117,0.031090,0.140566,-12.512207,-17.089844,-15.991211
