,ax,ay,az,gx,gy,gz
93,-0.067158,0.964467,0.972084,1.953125,-2.01416,-2.746582
94,-0.096699,0.986928,0.977211,0.427246,-2.502441,-3.479004
95,-0.092793,1.008656,0.985267,1.098633,-0.305176,-1.159668
96,-0.079121,0.982045,1.012123,-0.305176,1.403809,1.403809
97,-0.076679,0.988881,1.003578,3.662109,9.338379,0.183105
98,-0.062519,0.999135,0.980629,2.441406,-2.01416,2.258301
99,-0.071064,0.992055,0.981849,0.610352,0.0,-0.305176
100,-0.069111,0.984975,0.986488,0.976562,0.488281,-0.610352
101,-0.062275,0.974721,0.993812,3.051758,-1.464844,0.427246
102,-0.079365,0.998891,1.021156,1.77002,6.103516,2.258301
103,-0.101826,0.992299,1.028236,2.380371,-0.671387,1.464844
104,-0.071552,0.984487,0.99723,1.586914,1.098633,2.502441
105,-0.055683,0.976918,0.983558,2.380371,1.708984,-0.366211
106,-0.038837,0.997182,0.965004,0.610352,-0.305176,-1.708984
107,-0.083027,0.987416,0.986244,0.305176,2.319336,1.77002
108,-0.089619,0.970571,1.020179,2.197266,0.976562,-0.488281
109,-0.081562,0.987904,1.02555,1.220703,-2.197266,-0.976562
110,-0.098408,0.985707,1.052406,2.441406,2.075195,-1.281738
111,-0.10207,0.979604,1.006507,1.89209,0.183105,-2.197266
112,-0.063252,0.982533,0.954017,0.793457,-1.220703,0.183105
113,-0.04665,1.005971,0.977455,2.685547,1.220703,-0.671387
114,-0.058857,0.991078,0.956214,1.464844,0.061035,0.244141
115,-0.07375,0.984975,0.985756,1.037598,-1.708984,-0.183105
116,-0.075947,0.991567,1.006507,0.976562,1.281738,0.793457
117,-0.093769,0.977162,1.033119,1.708984,0.976562,0.976562
118,-0.09206,0.964467,0.991371,4.760742,0.549316,-0.976562
119,-0.093769,0.973256,0.94889,2.929688,2.990723,-0.12207
120,-0.059345,0.978139,0.937904,-0.915527,-7.202148,3.356934
121,-0.076191,0.986684,1.007728,-2.075195,-5.065918,5.187988
122,-0.059834,0.972768,1.035316,-0.915527,5.126953,-2.01416
123,-0.077656,0.990834,1.058998,1.464844,-6.652832,-0.305176
124,-0.081318,0.998158,1.018714,2.258301,1.831055,-0.427246
125,-0.091572,0.964955,1.047767,4.516602,0.12207,0.061035
126,-0.030293,0.977406,0.958412,8.911133,2.075195,1.281738
127,-0.073017,0.994496,0.976722,3.540039,2.258301,-0.305176
128,-0.040546,0.999623,0.965736,2.746582,-0.549316,-3.112793
129,-0.095722,0.973256,0.979408,-0.488281,0.793457,-2.929688
130,-0.092793,0.991322,0.987464,1.525879,-2.258301,-1.89209
131,-0.068867,0.991322,1.003578,2.075195,-0.305176,1.159668
132,-0.070576,0.99059,1.00016,0.854492,-0.732422,-1.098633
133,-0.096699,0.992787,1.01139,2.624512,0.183105,-1.098633
134,-0.080586,0.986684,0.976966,1.159668,-0.12207,-1.098633
135,-0.067158,0.973012,0.983314,0.732422,-0.610352,0.12207
136,-0.094502,0.994008,1.01017,2.807617,2.197266,-1.708984
137,-0.081318,0.986196,1.00724,1.464844,0.488281,1.403809
138,-0.076679,0.990346,0.989418,2.868652,2.258301,0.732422
139,-0.07375,0.989613,0.991371,-0.061035,-2.319336,1.464844
140,-0.081074,0.994252,1.003089,3.295898,0.244141,-0.12207
141,-0.088154,0.981557,0.982826,1.525879,-0.854492,0.488281
142,-0.06789,0.984975,0.992836,2.075195,-1.281738,-0.366211
143,-0.071796,0.991078,0.980629,2.624512,1.220703,-0.305176
144,-0.064472,0.982289,1.014564,1.708984,0.793457,-2.075195
145,-0.070332,0.981069,0.991615,2.807617,1.89209,-0.244141
146,-0.061787,0.978383,0.981361,1.586914,-0.488281,-0.671387
147,-0.077168,0.982289,1.017005,0.0,-1.89209,0.12207
148,-0.075703,0.977406,0.981849,2.624512,1.77002,-1.77002
149,-0.083271,0.992543,0.996254,0.549316,-0.12207,-1.342773
150,-0.091572,0.98766,1.006019,2.746582,0.732422,-0.793457
151,-0.076191,0.988149,0.9943,1.220703,0.793457,-0.183105
152,-0.091816,0.973744,1.008461,1.953125,-0.488281,1.525879
153,-0.065205,0.996938,0.995033,1.77002,-1.342773,-0.610352
154,-0.05666,0.973744,0.992103,1.647949,1.342773,0.854492
155,-0.071308,0.980336,1.003822,0.915527,-0.793457,-1.098633
156,-0.086201,0.977162,1.009681,2.502441,1.342773,0.366211
157,-0.091572,0.966664,1.004554,2.319336,0.854492,0.061035
158,-0.066914,0.968373,0.977455,2.258301,0.671387,-1.403809
159,-0.085712,0.974721,1.013832,0.12207,-0.671387,-0.305176
160,-0.068379,0.991567,0.977943,0.610352,0.671387,-1.281738
161,-0.069111,0.988149,0.980873,0.488281,-0.244141,-2.746582
162,-0.088154,0.982533,1.045814,2.685547,2.258301,-1.586914
163,-0.074726,0.993276,0.979896,1.281738,-0.427246,-0.12207
164,-0.092304,0.99474,1.02555,3.540039,1.037598,-0.12207
165,-0.072041,0.99767,0.978187,-0.183105,-1.586914,-0.488281
166,-0.06667,0.974477,0.9943,1.525879,-1.586914,1.586914
167,-0.086201,0.97643,0.985267,0.732422,0.366211,0.671387
168,-0.077412,0.978383,1.017494,2.746582,2.075195,0.549316
169,-0.08083,1.0006,0.989906,1.342773,-0.12207,0.061035
170,-0.066181,0.988637,0.988685,2.197266,-1.831055,0.061035
171,-0.070332,0.992299,0.988441,-0.732422,-2.197266,-0.549316
172,-0.105732,0.970326,0.969154,4.333496,3.417969,-0.183105
173,-0.095234,0.994252,0.986488,1.098633,-0.305176,-0.12207
174,-0.089375,0.95934,1.00431,0.244141,-0.366211,1.220703
175,-0.06081,0.974965,1.009681,3.417969,-2.197266,0.183105
176,-0.07082,0.983266,1.006019,3.234863,1.525879,-0.244141
177,-0.065449,0.972524,0.986488,2.746582,0.549316,-1.77002
178,-0.090595,0.97936,1.016517,3.234863,3.356934,-1.586914
179,-0.078632,0.971547,0.974769,5.187988,-2.13623,-0.549316
180,-0.072041,0.981557,0.984291,2.075195,0.610352,-0.549316
181,-0.084004,0.981557,0.984535,2.807617,-0.427246,-0.061035
182,-0.066914,0.989858,0.99308,0.427246,-0.305176,-1.464844
183,-0.074482,0.992055,0.989662,0.488281,1.831055,-2.502441
184,-0.08205,0.999379,1.008705,-1.037598,-1.220703,-1.586914
185,-0.078388,0.998403,1.033363,1.281738,-0.732422,0.061035
186,-0.092304,0.983266,0.98722,2.929688,-0.244141,1.281738
187,-0.068379,0.968862,0.979408,3.479004,0.488281,0.976562
188,-0.085224,0.98058,1.004554,2.563477,1.525879,-0.366211
189,-0.093037,0.976674,0.996986,2.075195,1.342773,1.77002
190,-0.057392,0.988393,0.998695,0.854492,0.305176,0.366211
191,-0.075947,0.986196,0.995277,1.159668,-0.610352,1.525879
192,-0.081806,0.965688,1.020912,-0.183105,0.12207,-0.610352
