ax,ay,az,gx,gy,gz
0.913067,0.862416,0.352699,1.403809,-2.990723,0.000000
0.911358,0.880483,0.344886,2.380371,-0.549316,-0.915527
0.912823,0.874135,0.325355,1.770020,0.854492,-0.183105
0.887920,0.871449,0.347084,3.967285,-0.549316,-0.915527
0.887188,0.866078,0.338539,2.746582,-0.122070,1.831055
0.936504,0.874867,0.350502,1.342773,1.586914,0.244141
0.908672,0.879018,0.359291,2.868652,-1.586914,-1.281738
0.910381,0.861684,0.334388,2.380371,0.671387,1.892090
0.914043,0.864125,0.333656,2.990723,0.061035,-0.427246
0.923077,0.872426,0.309974,1.525879,0.305176,0.122070
0.909161,0.858754,0.348060,-0.488281,0.610352,-1.892090
0.929668,0.871693,0.353675,0.366211,-0.366211,-1.403809
0.898418,0.875600,0.365150,1.647949,0.244141,-2.624512
0.907940,0.881215,0.317543,2.258301,-1.525879,0.915527
0.929180,0.852895,0.296791,-0.549316,3.662109,-0.793457
0.906231,0.860951,0.350257,0.183105,0.305176,-2.624512
0.895977,0.884145,0.364418,0.183105,2.807617,-1.098633
0.895245,0.869008,0.344398,1.220703,-0.793457,-0.854492
0.906231,0.877797,0.368080,2.685547,0.610352,2.075195
0.894024,0.881947,0.371009,3.051758,1.831055,2.014160
0.936260,0.880971,0.332435,4.394531,-1.403809,0.366211
0.920879,0.880727,0.313881,4.272461,0.915527,0.427246
0.901348,0.854360,0.355384,2.014160,-0.610352,-0.183105
0.928936,0.878285,0.319007,2.319336,0.183105,-0.610352
0.891094,0.874379,0.326820,1.831055,1.831055,-0.488281
0.883038,0.866078,0.326576,0.976562,-1.403809,-1.220703
0.903057,0.870473,0.353431,1.464844,0.854492,-0.427246
0.890606,0.866322,0.362220,0.732422,1.037598,-0.122070
0.905743,0.875111,0.336830,1.647949,0.671387,0.854492
0.931377,0.865834,0.315589,1.525879,3.417969,0.488281
0.921123,0.883656,0.338539,0.854492,0.976562,0.000000
0.905743,0.879262,0.331947,0.427246,-1.831055,-1.831055
0.890850,0.880483,0.348548,0.854492,1.953125,-1.098633
0.895245,0.867055,0.358314,1.159668,-0.549316,-1.281738
0.893291,0.866567,0.334388,2.502441,-1.159668,0.000000
0.912579,0.873158,0.325843,2.014160,-0.488281,0.061035
0.907940,0.866567,0.352699,3.662109,1.770020,2.563477
0.932354,0.878529,0.316322,2.441406,-0.427246,0.122070
0.912823,0.872182,0.341957,3.479004,0.671387,0.488281
0.916485,0.874135,0.345863,0.854492,0.244141,0.732422
0.911114,0.881947,0.331947,2.441406,-2.441406,1.159668
0.917217,0.877553,0.335365,3.234863,0.122070,0.427246
0.906963,0.876332,0.331214,2.197266,-0.854492,0.610352
0.910625,0.864613,0.358070,2.136230,-1.037598,1.831055
0.899151,0.881703,0.336341,3.051758,1.159668,0.854492
0.934551,0.870229,0.366615,3.967285,7.873535,0.976562
0.898907,0.858754,0.342445,4.394531,-6.225586,-4.577637
0.900371,0.869252,0.305824,4.272461,-0.427246,-2.990723
0.896465,0.856068,0.325843,2.258301,-2.014160,-2.929688
0.906231,0.872182,0.356605,1.403809,-1.525879,-1.159668
0.911602,0.880971,0.328041,1.464844,1.831055,0.244141
0.908184,0.873402,0.353920,1.525879,1.525879,0.183105
0.901836,0.883656,0.331947,2.441406,0.488281,-0.061035
0.890606,0.881215,0.357826,0.915527,1.159668,1.403809
0.911602,0.869496,0.341468,1.586914,-2.685547,0.183105
0.917950,0.874379,0.347084,0.854492,0.183105,1.586914
0.905498,0.874379,0.323646,2.929688,-1.037598,0.671387
0.908916,0.888295,0.330726,0.366211,0.305176,1.892090
