,ax,ay,az,gx,gy,gz
0,-0.102007,0.078084,0.355939,1.525879,-2.929688,-2.319336
1,-0.139605,0.096883,0.379865,0.915527,-1.464844,-1.831055
2,-0.108843,0.075887,0.400372,2.868652,-3.601074,-0.183105
3,-0.107867,0.086873,0.39256,1.831055,-2.380371,-1.403809
4,-0.107867,0.069295,0.40257,1.77002,-1.647949,-1.159668
5,-0.114458,0.089314,0.391583,1.464844,-0.183105,-0.305176
6,-0.123492,0.083943,0.383282,1.708984,-2.624512,0.12207
7,-0.108355,0.069783,0.392316,1.403809,-2.13623,-0.793457
8,-0.119097,0.08492,0.384015,2.929688,-3.662109,-1.098633
9,-0.114703,0.076375,0.404523,2.197266,-1.953125,-0.915527
10,-0.100542,0.080281,0.422101,0.427246,-4.150391,-0.427246
11,-0.110552,0.086385,0.404523,1.281738,-0.732422,-1.159668
12,-0.114458,0.092732,0.404279,2.258301,-2.502441,-1.098633
13,-0.130816,0.078572,0.397443,2.075195,-2.807617,-1.953125
14,-0.104204,0.086141,0.390607,1.464844,-1.89209,-0.549316
15,-0.125689,0.09615,0.37254,2.685547,-2.929688,-1.525879
16,-0.110064,0.08492,0.391095,2.380371,-3.78418,-0.793457
17,-0.130816,0.099568,0.362531,1.525879,-0.854492,-1.831055
18,-0.1169,0.073201,0.406476,2.563477,-3.662109,-0.671387
19,-0.128863,0.080769,0.381818,2.441406,0.0,-0.610352
20,-0.117876,0.077107,0.381329,1.525879,-2.197266,-0.610352
21,-0.09981,0.092244,0.383282,0.610352,-1.89209,0.427246
22,-0.094439,0.085896,0.36131,2.075195,-1.220703,-1.708984
23,-0.123492,0.090779,0.404034,1.647949,-4.333496,-0.427246
24,-0.091753,0.082478,0.370343,2.380371,-4.333496,0.366211
25,-0.104449,0.082478,0.413312,3.051758,-1.586914,-1.525879
26,-0.096636,0.079549,0.36546,2.380371,-3.723145,-1.708984
27,-0.108599,0.081746,0.405988,2.868652,-2.990723,-3.051758
28,-0.126665,0.096394,0.366193,1.77002,-2.197266,-2.319336
29,-0.110796,0.078084,0.395978,3.173828,-4.882812,-2.197266
30,-0.116167,0.083699,0.373761,2.807617,-2.01416,-2.075195
31,-0.110552,0.07076,0.381818,0.671387,-2.929688,-1.342773
32,-0.10982,0.08199,0.35423,3.723145,-3.845215,-0.549316
33,-0.108111,0.07906,0.413556,1.586914,-0.976562,-1.464844
34,-0.113482,0.084187,0.394025,2.380371,0.427246,-1.464844
35,-0.107134,0.091023,0.386945,3.051758,-3.173828,-0.671387
36,-0.120074,0.071248,0.424542,3.540039,-1.403809,-1.647949
37,-0.107867,0.070027,0.404279,2.075195,-1.281738,-1.403809
38,-0.105425,0.082967,0.407697,3.845215,-1.464844,-0.488281
39,-0.088824,0.076375,0.348859,1.586914,-3.723145,-0.427246
40,-0.11397,0.07906,0.383038,2.319336,-2.624512,-1.708984
41,-0.103716,0.080769,0.395734,3.723145,-4.821777,-0.671387
42,-0.118853,0.091756,0.40672,2.990723,-2.563477,-1.220703
43,-0.125201,0.092976,0.382794,2.380371,-3.112793,-0.610352
44,-0.118853,0.091023,0.385236,2.197266,-2.13623,-0.732422
45,-0.098589,0.078084,0.391339,1.708984,-1.77002,-0.671387
46,-0.108599,0.085896,0.365704,0.732422,-1.89209,0.0
47,-0.109331,0.085652,0.381818,1.342773,-1.403809,-1.159668
48,-0.104204,0.061971,0.391827,1.89209,-0.793457,-1.159668
49,-0.105181,0.086141,0.348859,0.488281,-1.525879,-1.525879
50,-0.114947,0.087605,0.380109,2.441406,-0.793457,-1.586914
51,-0.113482,0.09493,0.403546,1.342773,-0.366211,-2.319336
52,-0.116412,0.099324,0.36839,0.793457,-0.793457,0.0
53,-0.106402,0.079305,0.423566,2.075195,-1.098633,-1.220703
54,-0.106158,0.082723,0.405743,1.342773,-0.610352,-1.281738
55,-0.105181,0.063435,0.423077,1.403809,-1.403809,-1.281738
56,-0.099566,0.096394,0.381085,2.197266,-3.112793,-1.831055
57,-0.082964,0.08199,0.419415,2.197266,-2.807617,-2.319336
58,-0.110308,0.093953,0.362042,3.356934,-1.281738,-2.685547
59,-0.105425,0.090291,0.368878,1.525879,-0.732422,-1.281738
60,-0.118853,0.102254,0.370343,3.540039,-3.90625,-1.098633
61,-0.106402,0.071736,0.38255,3.234863,-4.150391,-0.610352
62,-0.095415,0.089558,0.373029,1.77002,-2.197266,-0.061035
63,-0.095415,0.077351,0.396222,2.258301,-4.638672,-0.427246
