,ax,ay,az,gx,gy,gz
91,-0.071001,1.289266,0.968488,0.183105,-0.366211,-1.037598
92,-0.062945,1.289754,0.976788,1.281738,-1.708984,0.12207
93,-0.037798,1.305867,0.912091,1.525879,-0.488281,-0.244141
94,-0.050494,1.279744,1.006085,3.295898,-1.342773,-3.112793
95,-0.078326,1.299519,0.977277,1.586914,-0.976562,-1.525879
96,-0.084185,1.290242,0.99339,2.258301,-0.671387,-0.488281
97,-0.058306,1.294148,0.979718,0.915527,-0.671387,-0.427246
98,-0.063921,1.28951,0.950177,-0.732422,0.671387,-0.915527
99,-0.067095,1.305623,1.012677,1.953125,-0.427246,0.12207
100,-0.056841,1.300496,0.978741,1.464844,-1.220703,0.610352
101,-0.056597,1.298543,0.948712,1.342773,-0.244141,-0.305176
102,-0.060747,1.28365,0.94798,-0.244141,-0.488281,-0.793457
103,-0.058062,1.293904,0.975812,0.305176,-2.13623,-0.610352
104,-0.052935,1.303182,0.929913,1.464844,-1.159668,-0.915527
105,-0.084673,1.288533,0.966046,-0.854492,-2.563477,-0.915527
106,-0.064654,1.28658,1.014874,0.671387,-2.13623,-0.854492
107,-0.052203,1.293904,0.980939,1.525879,-2.197266,0.732422
108,-0.057574,1.283406,0.977765,0.610352,-0.976562,-1.220703
109,-0.059283,1.270711,0.99339,1.464844,-1.403809,-1.342773
110,-0.070025,1.28658,1.013165,1.403809,-2.990723,-0.732422
111,-0.062945,1.264851,1.008038,0.366211,-0.610352,0.061035
112,-0.042925,1.297566,0.963605,0.366211,-0.854492,-1.525879
113,-0.058794,1.305379,0.992413,1.525879,-0.12207,-0.366211
114,-0.077837,1.27242,1.02171,2.075195,-1.342773,-1.220703
115,-0.054644,1.28365,0.976544,1.281738,0.061035,-0.610352
116,-0.060503,1.297078,0.993146,0.610352,-1.342773,-0.244141
117,-0.053423,1.300252,1.010968,1.342773,-1.220703,-0.061035
118,-0.050005,1.271199,0.981915,0.976562,-1.586914,-0.915527
119,-0.064654,1.278767,0.956281,1.342773,-2.868652,0.0
120,-0.068804,1.274617,0.983868,0.183105,-0.366211,-1.220703
121,-0.064165,1.277058,0.964093,1.647949,-3.234863,-0.366211
122,-0.052203,1.287068,1.002423,0.061035,-0.732422,-0.915527
123,-0.049273,1.285603,0.989972,2.441406,-1.220703,-1.281738
124,-0.071001,1.292928,0.973615,0.976562,-1.953125,-0.610352
125,-0.06563,1.281941,0.990704,1.098633,-3.356934,0.0
126,-0.033892,1.283406,0.961896,1.586914,-0.305176,-0.183105
127,-0.04732,1.282185,0.99632,1.708984,-2.624512,0.244141
128,-0.060015,1.296101,0.968732,2.990723,-0.610352,0.183105
129,-0.057085,1.29073,0.972638,0.976562,-1.281738,-0.671387
130,-0.059283,1.271443,0.974347,1.464844,-0.610352,-0.732422
131,-0.050738,1.280232,0.950177,1.281738,-3.356934,-0.305176
132,-0.057574,1.283162,1.013409,1.708984,-2.624512,0.244141
133,-0.06563,1.286092,0.967267,1.647949,-1.281738,-0.976562
134,-0.055865,1.267049,1.012189,2.807617,-3.356934,0.366211
135,-0.064898,1.290242,1.01756,0.244141,0.427246,-1.586914
136,-0.033404,1.294392,0.953839,3.234863,-2.929688,-0.366211
137,-0.039507,1.293416,0.968488,-0.183105,0.427246,-1.708984
138,-0.060015,1.274129,1.015363,3.540039,-2.990723,-1.647949
139,-0.082232,1.288045,1.00047,0.366211,-0.976562,0.427246
140,-0.052203,1.277058,1.024152,2.746582,-2.929688,-0.183105
141,-0.069048,1.29366,0.981915,1.281738,-0.305176,-0.732422
142,-0.071734,1.292195,0.999738,1.220703,-1.403809,-0.854492
143,-0.051226,1.302205,1.011456,0.12207,0.305176,0.549316
144,-0.047564,1.295369,0.978253,2.197266,-0.732422,0.061035
145,-0.052447,1.276814,0.998517,0.305176,-0.366211,-1.464844
146,-0.069048,1.287801,1.027081,1.586914,-1.342773,-1.281738
147,-0.065874,1.305867,1.028058,1.037598,-2.197266,-0.305176
148,-0.037798,1.284627,0.978497,1.586914,-2.624512,-1.464844
149,-0.037798,1.272908,0.999249,1.89209,-2.197266,-0.793457
150,-0.081744,1.296346,1.001446,1.098633,-1.159668,-1.464844
151,-0.060503,1.293416,0.933575,1.403809,-1.464844,0.549316
152,-0.039019,1.286336,0.991681,0.732422,-0.854492,-0.12207
153,-0.059527,1.276814,1.020734,2.258301,-1.281738,-0.488281
154,-0.063433,1.291463,0.995587,0.244141,-0.549316,0.244141
155,-0.060503,1.318562,1.001202,0.793457,-1.220703,0.549316
156,-0.057574,1.29659,0.957257,0.671387,-1.77002,0.061035
157,-0.049273,1.285359,0.977032,1.586914,0.915527,0.732422
158,-0.064165,1.29659,0.998761,1.708984,-0.488281,-0.488281
159,-0.049273,1.287312,0.967999,2.13623,0.0,-0.854492
160,-0.053912,1.289998,0.972638,0.610352,0.305176,-2.380371
161,-0.0544,1.28951,0.975812,2.13623,-0.427246,-1.342773
162,-0.047564,1.28658,1.001202,1.098633,-1.281738,-0.793457
163,-0.04732,1.278767,0.971173,1.525879,-1.464844,-0.488281
164,-0.047808,1.295613,0.983624,1.464844,0.488281,0.671387
165,-0.052691,1.274129,1.02757,-0.183105,0.305176,-1.647949
166,-0.06148,1.289754,0.996564,1.403809,-2.990723,-0.488281
167,-0.037554,1.293904,0.975812,0.061035,-0.061035,0.0
168,-0.050249,1.28365,0.980695,0.671387,-1.220703,-0.732422
169,-0.076617,1.292439,1.012921,1.220703,-2.01416,-0.488281
170,-0.056353,1.300496,0.980206,0.854492,-1.342773,0.183105
171,-0.058794,1.302205,0.976544,2.197266,-2.01416,0.12207
172,-0.061236,1.277303,1.019269,1.647949,-1.098633,-0.854492
173,-0.052935,1.278523,0.967755,1.159668,-0.793457,-0.244141
174,-0.039019,1.270223,0.992657,0.915527,-0.183105,0.061035
175,-0.039019,1.290486,0.981915,1.403809,-1.89209,-1.953125
176,-0.067095,1.282918,0.977765,0.488281,-1.831055,-1.342773
177,-0.055132,1.291219,1.011945,2.197266,-1.464844,-1.037598
178,-0.058794,1.277058,0.964093,1.403809,-1.281738,-0.549316
179,-0.070757,1.284627,0.988995,0.061035,-0.488281,-1.525879
180,-0.051958,1.27242,0.959454,1.403809,-2.929688,-1.281738
181,-0.056109,1.28243,1.044171,1.403809,-4.760742,-0.366211
182,-0.042193,1.291707,0.984357,2.197266,-2.868652,1.281738
183,-0.045122,1.290974,1.038312,1.220703,-0.732422,-0.671387
184,-0.067339,1.294881,0.970685,3.112793,-3.295898,-0.366211
185,-0.055132,1.272908,0.971661,0.305176,-0.793457,-0.854492
186,-0.056109,1.289998,0.984113,1.586914,-1.89209,-0.061035
187,-0.071001,1.261189,0.994611,0.732422,-0.305176,-1.525879
188,-0.056109,1.283406,0.998273,1.77002,-0.305176,-1.464844
189,-0.055865,1.291951,0.995831,1.464844,-2.13623,-0.610352
190,-0.053912,1.282674,0.964825,-0.12207,-0.061035,-1.89209
191,-0.051714,1.299275,0.994122,1.281738,-0.854492,-2.380371
192,-0.051958,1.275594,0.980695,2.441406,-0.732422,-1.77002
193,-0.054156,1.286092,0.971906,0.488281,-0.976562,-1.159668
194,-0.056109,1.294881,1.029279,0.366211,0.183105,-0.793457
195,-0.050249,1.280476,0.929669,0.915527,-3.967285,-0.305176
196,-0.075884,1.304402,1.015118,1.037598,1.342773,-1.77002
197,-0.053667,1.286824,0.961163,3.234863,-3.78418,1.464844
198,-0.052935,1.272664,0.998761,0.183105,-0.854492,-0.366211
199,-0.064165,1.28951,0.995587,3.112793,-2.319336,-0.488281
200,-0.066119,1.273152,0.988995,0.976562,0.183105,-0.671387
201,-0.049029,1.287312,0.997052,1.708984,-1.953125,1.098633
202,-0.060503,1.281697,0.982648,2.197266,-0.976562,-1.220703
203,-0.058794,1.304646,0.987531,1.342773,0.305176,-1.708984
204,-0.076861,1.297566,0.975568,2.685547,-1.403809,-0.427246
205,-0.044634,1.285848,0.990216,2.258301,-2.13623,-1.159668
206,-0.049273,1.311726,0.98338,1.281738,-2.01416,-0.854492
207,-0.074175,1.28951,0.977277,1.342773,-2.13623,-1.525879
208,-0.067095,1.273641,0.941632,1.77002,-1.098633,-1.159668
209,-0.061236,1.28243,0.963605,1.220703,-2.380371,0.12207
210,-0.062701,1.282918,0.976056,1.831055,-2.624512,0.0
211,-0.075152,1.298543,1.006329,1.220703,0.0,-0.915527
212,-0.058062,1.28658,0.98631,3.78418,-2.868652,1.586914
213,-0.040728,1.290242,1.016339,1.281738,-0.732422,0.12207
214,-0.060259,1.284871,0.9763,2.624512,-1.89209,-0.854492
215,-0.054644,1.289266,0.961896,1.586914,-0.061035,-1.037598
216,-0.060992,1.269246,0.996564,2.075195,-1.953125,0.061035
217,-0.046587,1.282185,0.95799,0.976562,-0.366211,-0.488281
218,-0.059283,1.282918,0.986798,1.342773,-1.342773,-0.427246
219,-0.074908,1.307088,1.02757,0.244141,-1.281738,-0.915527
220,-0.049029,1.309285,1.018536,0.793457,-1.403809,0.244141
